coso	site	channel	format	origen
testcmv-robapaginas_siete	sin identificar		display	criteoSubid
testcmv-robapaginas_siete_local	sin identificar		display	criteoSubid
testcmv-robapaginas_tres	sin identificar		display	criteoSubid
testcmv-robapaginas_tres_local	sin identificar		display	criteoSubid
testcmv-skyscraper_der	sin identificar		display	criteoSubid
testcmv-skyscraper_izq	sin identificar		display	criteoSubid
test-megabanner	sin identificar		display	criteoSubid
test-megabanner_cinco	sin identificar		display	criteoSubid
test-megabanner_cuatro	sin identificar		display	criteoSubid
test-megabanner_dos	sin identificar		display	criteoSubid
test-megabanner_local	sin identificar		display	criteoSubid
test-megabanner_tres	sin identificar		display	criteoSubid
test-no-publi-megabanner	sin identificar		display	criteoSubid
test-no-publi-megabanner_cinco	sin identificar		display	criteoSubid
test-no-publi-megabanner_cuatro	sin identificar		display	criteoSubid
test-no-publi-megabanner_tres	sin identificar		display	criteoSubid
test-no-publi-robapaginas_cinco	sin identificar		display	criteoSubid
test-no-publi-robapaginas_cinco_local	sin identificar		display	criteoSubid
test-no-publi-robapaginas_cuatro	sin identificar		display	criteoSubid
test-no-publi-robapaginas_diez	sin identificar		display	criteoSubid
test-no-publi-robapaginas_diez_local	sin identificar		display	criteoSubid
test-no-publi-robapaginas_dos	sin identificar		display	criteoSubid
test-no-publi-robapaginas_nueve	sin identificar		display	criteoSubid
test-no-publi-robapaginas_ocho	sin identificar		display	criteoSubid
test-no-publi-robapaginas_ocho_local	sin identificar		display	criteoSubid
test-no-publi-robapaginas_seis	sin identificar		display	criteoSubid
test-no-publi-robapaginas_seis_local	sin identificar		display	criteoSubid
test-no-publi-robapaginas_siete	sin identificar		display	criteoSubid
test-no-publi-robapaginas_siete_local	sin identificar		display	criteoSubid
testpb-ldb2	sin identificar		display	criteoSubid
testpb-mpu2	sin identificar		display	criteoSubid
testpb-mpu3	sin identificar		display	criteoSubid
testpbs%3DCapturador_169-ldb1	as		display	criteoSubid
testpbs-5	sin identificar		display	criteoSubid
testpbs-55	sin identificar		display	criteoSubid
testpbs-65	sin identificar		display	criteoSubid
testpbs-75	sin identificar		display	criteoSubid
testpbs-ldb1	sin identificar		display	criteoSubid
testpbs-ldb2	sin identificar		display	criteoSubid
testpbs-ldb3	sin identificar		display	criteoSubid
testpbs-ldb4	sin identificar		display	criteoSubid
testpbs-ldb5	sin identificar		display	criteoSubid
testpbs-mldb1	sin identificar		display	criteoSubid
testpbs-mldb2	sin identificar		display	criteoSubid
testpbs-mldb3	sin identificar		display	criteoSubid
testpbs-mldb5	sin identificar		display	criteoSubid
testpbs-mpu1	sin identificar		display	criteoSubid
testpbs-mpu2	sin identificar		display	criteoSubid
testpbs-mpu3	sin identificar		display	criteoSubid
testpbs-mpu4	sin identificar		display	criteoSubid
testpbs-mpu5	sin identificar		display	criteoSubid
testpbs-sticky	sin identificar		display	criteoSubid
testpbs-sticky5	sin identificar		display	criteoSubid
test-robapaginas	sin identificar		display	criteoSubid
test-robapaginas_cinco	sin identificar		display	criteoSubid
test-robapaginas_cinco_local	sin identificar		display	criteoSubid
test-robapaginas_cuatro	sin identificar		display	criteoSubid
test-robapaginas_cuatro_local	sin identificar		display	criteoSubid
test-robapaginas_diez	sin identificar		display	criteoSubid
test-robapaginas_diez_local	sin identificar		display	criteoSubid
test-robapaginas_dos	sin identificar		display	criteoSubid
test-robapaginas_dos_local	sin identificar		display	criteoSubid
test-robapaginas_local	sin identificar		display	criteoSubid
test-robapaginas_nueve	sin identificar		display	criteoSubid
test-robapaginas_ocho	sin identificar		display	criteoSubid
test-robapaginas_ocho_local	sin identificar		display	criteoSubid
test-robapaginas_seis	sin identificar		display	criteoSubid
test-robapaginas_seis_local	sin identificar		display	criteoSubid
test-robapaginas_siete	sin identificar		display	criteoSubid
test-robapaginas_siete_local	sin identificar		display	criteoSubid
test-robapaginas_tres	sin identificar		display	criteoSubid
test-robapaginas_tres_local	sin identificar		display	criteoSubid
test-skyscraper_der	sin identificar		display	criteoSubid
test-skyscraper_izq	sin identificar		display	criteoSubid
vocento.abc -megabanner	abc		display	criteoSubid
vocento.abc -megabanner_dos	abc		display	criteoSubid
vocento.abc -megabanner_tres	abc		display	criteoSubid
vocento.abc -robapaginas	abc		display	criteoSubid
vocento.abc -robapaginas_dos	abc		display	criteoSubid
vocento.abc -robapaginas_tres	abc		display	criteoSubid
vocento.abc -skyscraper_der	abc		display	criteoSubid
vocento.abc -skyscraper_izq	abc		display	criteoSubid
vocento.abcdesevilla-megabanner	abcsevilla		display	criteoSubid
vocento.abcdesevilla-megabanner_dos	abcsevilla		display	criteoSubid
vocento.abcdesevilla-megabanner_tres	abcsevilla		display	criteoSubid
vocento.abcdesevilla-robapaginas	abcsevilla		display	criteoSubid
vocento.abcdesevilla-robapaginas_dos	abcsevilla		display	criteoSubid
vocento.abcdesevilla-robapaginas_tres	abcsevilla		display	criteoSubid
vocento.abcdesevilla-skyscraper_der	abcsevilla		display	criteoSubid
vocento.abcdesevilla-skyscraper_izq	abcsevilla		display	criteoSubid
vocento.abc-megabanner	abc		display	criteoSubid
vocento.abc-megabanner_dos	abc		display	criteoSubid
vocento.abc-megabanner_tres	abc		display	criteoSubid
vocento.abc-robapaginas	abc		display	criteoSubid
vocento.abc-robapaginas_cuatro	abc		display	criteoSubid
vocento.abc-robapaginas_dos	abc		display	criteoSubid
vocento.abc-robapaginas_tres	abc		display	criteoSubid
vocento.abc-skyscraper_der	abc		display	criteoSubid
vocento.abc-skyscraper_izq	abc		display	criteoSubid
vocento.burgosconecta-megabanner	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_cinco	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_cinco_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_cuatro	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_cuatro_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_dos	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_dos_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_tres	burgosconecta		display	criteoSubid
vocento.burgosconecta-megabanner_tres_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_cinco	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_cinco_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_cuatro	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_cuatro_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_diez	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_diez_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_dos	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_dos_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_nueve	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_ocho	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_ocho_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_seis	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_seis_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_siete	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_siete_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_tres	burgosconecta		display	criteoSubid
vocento.burgosconecta-robapaginas_tres_local	burgosconecta		display	criteoSubid
vocento.burgosconecta-skyscraper_der	burgosconecta		display	criteoSubid
vocento.burgosconecta-skyscraper_izq	burgosconecta		display	criteoSubid
vocento.canarias7-megabanner	canarias7		display	criteoSubid
vocento.canarias7-megabanner_cinco	canarias7		display	criteoSubid
vocento.canarias7-megabanner_cuatro	canarias7		display	criteoSubid
vocento.canarias7-megabanner_dos	canarias7		display	criteoSubid
vocento.canarias7-megabanner_local	canarias7		display	criteoSubid
vocento.canarias7-megabanner_tres	canarias7		display	criteoSubid
vocento.canarias7-robapaginas	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_cinco	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_cinco_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_cuatro	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_cuatro_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_diez	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_diez_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_dos	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_dos_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_nueve	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_ocho	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_ocho_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_seis	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_seis_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_siete	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_siete_local	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_tres	canarias7		display	criteoSubid
vocento.canarias7-robapaginas_tres_local	canarias7		display	criteoSubid
vocento.canarias7-skyscraper_der	canarias7		display	criteoSubid
vocento.canarias7-skyscraper_izq	canarias7		display	criteoSubid
vocento.codigounico-megabanner	codigounico		display	criteoSubid
vocento.codigounico-megabanner_dos	codigounico		display	criteoSubid
vocento.codigounico-robapaginas	codigounico		display	criteoSubid
vocento.codigounico-robapaginas_dos	codigounico		display	criteoSubid
vocento.codigounico-robapaginas_tres	codigounico		display	criteoSubid
vocento.codigounico-skyscraper_der	codigounico		display	criteoSubid
vocento.codigounico-skyscraper_izq	codigounico		display	criteoSubid
vocento.diariosur-megabanner	diariosur		display	criteoSubid
vocento.diariosur-megabanner_cinco	diariosur		display	criteoSubid
vocento.diariosur-megabanner_cinco_local	diariosur		display	criteoSubid
vocento.diariosur-megabanner_cuatro	diariosur		display	criteoSubid
vocento.diariosur-megabanner_cuatro_local	diariosur		display	criteoSubid
vocento.diariosur-megabanner_dos	diariosur		display	criteoSubid
vocento.diariosur-megabanner_dos_local	diariosur		display	criteoSubid
vocento.diariosur-megabanner_local	diariosur		display	criteoSubid
vocento.diariosur-megabanner_tres	diariosur		display	criteoSubid
vocento.diariosur-megabanner_tres_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_cinco	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_cinco_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_cuatro	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_cuatro_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_diez	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_diez_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_dos	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_dos_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_nueve	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_ocho	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_ocho_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_seis	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_seis_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_siete	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_siete_local	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_tres	diariosur		display	criteoSubid
vocento.diariosur-robapaginas_tres_local	diariosur		display	criteoSubid
vocento.diariosur-skyscraper_der	diariosur		display	criteoSubid
vocento.diariosur-skyscraper_izq	diariosur		display	criteoSubid
vocento.diariovasco-megabanner	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_cinco	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_cinco_local	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_cuatro	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_cuatro_local	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_dos	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_dos_local	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_local	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_tres	diariovasco		display	criteoSubid
vocento.diariovasco-megabanner_tres_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_cinco	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_cinco_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_cuatro	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_cuatro_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_diez	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_diez_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_dos	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_dos_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_nueve	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_ocho	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_ocho_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_seis	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_seis_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_siete	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_siete_local	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_tres	diariovasco		display	criteoSubid
vocento.diariovasco-robapaginas_tres_local	diariovasco		display	criteoSubid
vocento.diariovasco-skyscraper_der	diariovasco		display	criteoSubid
vocento.diariovasco-skyscraper_izq	diariovasco		display	criteoSubid
vocento.elbierzonoticias-megabanner	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-megabanner_cinco	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-megabanner_cinco_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-megabanner_dos	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-megabanner_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-megabanner_tres	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_cinco	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_cinco_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_cuatro	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_cuatro_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_diez	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_dos	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_dos_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_ocho	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_ocho_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_seis	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_seis_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_siete	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_siete_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_tres	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-robapaginas_tres_local	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-skyscraper_der	elbierzonoticias		display	criteoSubid
vocento.elbierzonoticias-skyscraper_izq	elbierzonoticias		display	criteoSubid
vocento.elcomerciodigital-megabanner	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_cinco	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_cinco_local	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_cuatro	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_cuatro_local	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_dos	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_dos_local	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_local	elcomercio		display	criteoSubid
vocento.elcomerciodigital-megabanner_tres	elcomercio		display	criteoSubid
